building_id,s_ocn,cust_name,man_employee_total,db_country_name,db_nace_code,db_employee_here,db_employee_total,db_sic_code,db_industry,db_industry_level_1,db_industry_level_2,db_industry_level_3,gl_revenue_year_2014,db_duns,sfdc_account_name,carrier_voice,colocation,colt_total,customer_asset_sales_data,customer_asset_sales_managed_services,data_centre_services,data_centre_services_installation_adjustment,data_installation_adjustment,dedicated_hosting,ethernet_point_to_point,ethernet_vpn,high_speed_service,incoming,in_services,intercompany_voice,internet_access,ip_voice,ipvpn_corporate,link,managed_service_installation_adjustment,other_bandwidth,other_misc_data,other_voice,professional_services,reseller_voice,shared_hosting,voice_connect,voice_line,others,channel
FRALF-0000004893,63003,LDCOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRALF-0000004893,602012,COMPLETEL SAS,776,FRANCE,64.2,776,776,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,7030774.42,490150690,COMPLETEL SAS,3838969.21,0,0,0,0,0,0,0,0,187224.04,0,0,113263.65,2615603.04,0,0,0,0,0,0,232514.52,43199.96,0,0,0,0,0,0,0,WHOLESALE
FRALF-0000004893,A0161925,FOLIATEAM-TRS- SAS,1,0,0,0,0,0,0,0,0,0,967671.79,0,Foliateam-TRS- SAS,0,0,63241.86,0,0,0,0,0,558,100748.22,0,0,0,577.7,0,405674.43,20103.25,25700.83,7323.88,0,0,4687.17,0,0,124933.15,0,0,214123.3,0,FRANCHISE
FRALF-0000005783,26329,AT&T GLOBAL NETWORK SERVICES FRANCE SAS,170,FRANCE,64.2,170,170,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,7215527.91,504341913,AT&T Global Network Services France SAS,0,0,0,0,0,0,0,0,0,280329.1,5369810.15,0,0,0,0,0,0,0,1468958.19,0,0,96430.47,0,0,0,0,0,0,0,STRATEGIC
FRALF-0000005783,28938,IFOP,186,FRANCE,0,186,186,8732,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services","Commercial econ., socio. & educ. research",42182.07,275663532,IFOP,0,0,0,0,0,0,0,0,0,0,0,0,0,7217.58,0,10200,0,16920,0,0,0,0,0,0,0,0,0,7844.49,0,AGENTS
FRALF-0000005783,A0125286,PHONE CITY EUROPEAN RESEARCH CENTER,100,FRANCE,73.2,100,100,8732,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services","Commercial econ., socio. & educ. research",162343.29,570138974,Phone City European Research Center,0,0,0,0,0,0,0,0,0,0,0,0,0,1504.97,0,0,0,0,0,0,0,0,0,0,0,0,0,160838.32,0,AGENTS
FRANT-0000007832,63003,LDCOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRARC-0000015156,33029,INFORMATIQUE CDC,806,FRANCE,72.22,806,806,7371,Services,70..89 - Services,73 - Business Services,Computer programming services,575080.59,278142864,INFORMATIQUE CDC,0,0,0,0,0,0,0,0,0,391395.95,0,3812.4,0,0,0,140014.8,0,6120.11,8575.44,0,0,0,0,22903.34,0,0,0,2258.55,0,DIRECT
FRARC-0000015156,33044,COLT(FR),0,FRANCE,65.23,0,0,6726,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Unit investment trusts,683278.48,262587871,NATIXIS,0,0,0,0,0,0,0,0,2400,343536.52,0,0,0,0,0,113907.14,0,0,47202.56,0,0,43276.66,0,-320,0,0,113.7,133161.9,0,COLT
FRARC-0000015156,647735,CACEIS BANK LUXEMBOURG,925,LUXEMBOURG,65.12,0,925,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,82020,400035734,Caceis Bank Luxembourg,0,0,0,0,0,0,0,0,0,46860,0,0,0,0,0,0,0,35160,0,0,0,0,0,0,0,0,0,0,0,DIRECT
FRARC-0000015156,3519177,CDC IXIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRARC-0000015156,3795623,BNP PARIBAS PARTNERS FOR INNOVATION,0,FRANCE,65.12,1700,0,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,1823347.36,395067239,BNP PARIBAS PARTNERS FOR INNOVATION,0,0,0,0,0,0,0,0,0,838997.05,207928.61,646871.45,0,0,0,0,0,3119.89,14837.66,0,15000,96592.7,0,0,0,0,0,0,0,DIRECT
FRARC-0000015156,3923662,SILCA,0,FRANCE,74.14,20,0,8742,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Management consulting services,1949863.85,299417092,SILCA,0,0,0,0,0,0,0,0,0,1330819.36,1187.1,381240,0,0,0,2100,0,57444.78,1800,0,0,69793.89,0,103660,0,0,0,1818.72,0,DIRECT
FRARC-0000015156,3928940,BT FRANCE,417,FRANCE,0,417,417,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,8000057.69,739959369,BT FRANCE,19040,0,0,0,0,0,0,0,0,2937692.86,2331115.25,289493.92,0,340389.65,0,261398.97,0,0,985834.14,0,260160.78,35577.42,0,-4570,1881.72,0,15728.41,526314.57,0,STRATEGIC
FRARC-0000015156,4095163,FACTSET EUROPE LIMITED,5735,USA,72.3,0,5735,7374,Services,70..89 - Services,73 - Business Services,Computer processing & data preparation,313538.0378,189740558,FactSet Europe Limited,0,0,0,0,0,0,0,0,0,36028.71709,146490.5418,0,0,0,0,131018.779,0,0,0,0,0,0,0,0,0,0,0,0,0,DIRECT
FRARC-0000015156,4120358,VERIZON FRANCE,339,FRANCE,0,339,339,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,1671591.61,776782195,VERIZON FRANCE,91.53,21240,0,0,0,0,0,0,0,579291.35,506620.93,0,11480.26,270512.54,0,0,0,0,100074.13,0,171263.37,11017.5,0,0,0,0,0,0,0,WHOLESALE
FRARC-0000015156,4185361,CACEIS,52,FRANCE,65.23,52,52,6726,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Unit investment trusts,58787.32,569468569,CACEIS SAS,0,0,0,0,0,0,0,0,0,31440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27347.32,0,DIRECT
FRARC-0000015156,4212218,REAL.NOT,28,FRANCE,72.6,28,28,7379,Services,70..89 - Services,73 - Business Services,Computer related services N.E.C.,87874.5,260436452,Real.Not,0,0,0,0,0,0,0,0,0,87874.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AGENTS
FRARC-0000015156,A0120056,ARKHINEO,10,FRANCE,74.87,10,10,7389,Services,70..89 - Services,73 - Business Services,Business services N.E.C.,11940,399777015,CDC ARKHINEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11940,0,0,0,0,0,0,0,0,0,0,0,0,0,DIRECT
FRARC-0000015156,A0148737,HAYS SUD EST,49,0,0,0,0,0,0,0,0,0,18240,0,HAYS SUD EST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18240,0,0,0,0,0,0,0,0,0,0,0,0,0,AGENTS
FRARC-0000015156,A0166878,COLT(FR),4645,0,0,0,0,0,0,0,0,0,3504000.775,0,Reuters Limited,0,0,0,0,0,0,0,219409.3458,0,694803.8854,1647655.727,0,0,0,0,0,0,0,0,0,0,0,0,942131.817,0,0,0,0,0,COLT
FRARC-0000015156,FRCCOLT,COLT(FR),300,0,0,0,0,0,0,0,0,0,0,0,Colt Technology Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COLT
FRAUB-0000004675,3644525,TELIASONERA INTERNATIONAL CARRIER AB,0,0,0,0,0,0,0,0,0,0,1151811.847,0,TeliaSonera International Carrier AB,0,0,0,0,0,0,0,0,0,0,-2107.88848,0,0,0,0,2511.643251,0,1135334.192,0,0,0,998.9938705,0,15074.90678,0,0,0,0,0,WHOLESALE
FRAUB-0000004675,FRCCOLT,COLT(FR),300,0,0,0,0,0,0,0,0,0,0,0,Colt Technology Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COLT
FRAUB-0000006237,A0156552,NUMERGY,1,0,0,0,0,0,0,0,0,0,165932.55,0,NUMERGY,0,0,0,0,0,0,0,0,0,83323.33,0,0,0,0,0,16308.01,9369.22,56931.99,0,0,0,0,0,0,0,0,0,0,0,DIRECT
FRAUB-0000007149,22989,COLT(FR),309,ENGLAND,72.6,0,309,7379,Services,70..89 - Services,73 - Business Services,Computer related services N.E.C.,2231969.743,238242809,CENTURYLINK TECHNOLOGY UK LIMITED,0,0,0,0,0,0,0,0,0,1172940.677,642882.3456,47278.09165,0,0,0,0,0,0,302642.6015,0,70389.27442,67.46070133,0,-4230.707397,0,0,0,0,0,COLT
FRAUB-0000007149,27361,PIERRE ET VACANCES,1,FRANCE,74.15,1,1,6719,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Offices of holding companies N.E.C.,18540,266822048,PIERRE ET VACANCES SA,0,0,0,0,0,0,0,0,0,18540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AGENTS
FRAUB-0000007149,31015,HISCOX INSURANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
